country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Rwanda,3.010340024,3.009943381,3.008401262,3.006994185,3.006692811,3.00853833,3.011206564,3.016822409,3.028828999,3.048251633,3.073008648,3.094831977,3.116428649,3.147591954,3.189610679,3.235615865,3.281569732,3.316056783,3.329536062,3.318110199,3.290272903,3.121354447,2.939673178,2.980880068,3.300805357,3.712884003,4.428157182,4.850281572,4.218360773,2.346962263,-0.215421757,-3.409966361,-6.284081101,-7.53325169,-5.780859409,-1.39236401,4.108600735,8.167168292,9.770495492,8.799588679,6.576902726,4.333112061,2.791590019,1.839847042,1.699169254,2.109440373,2.571372592,2.810605695,2.97832426,3.024374743,2.987810664,2.957934993
St. Barth¨¦lemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,,-0.922932053,-0.922932053,-0.922932053,-0.922932053,-0.922932053,-1.624824707,-1.624824707,-1.624824707,-1.624824707,-1.624824707,-0.670393572,-0.449438959,-0.677968699,-0.682596507,-0.457666703,-0.690451535,1.004179078,0.15078824,-0.267462355,1.62117848,0.785197528,0.76355791,-0.884301166,-2.326844374,-2.129315776,-0.341154627,-0.341154627,-0.341154627,-0.341154627,-0.341154627,-0.536833976,-0.515343114,-0.493852252,-0.47236139,-0.450870527,-0.317576913,-0.318588678,-1.508622652,5.171682791,4.682758783,4.038293324,1.290674126,0,3.849172857,1.289468929,1.28911508,1.284600674,1.274178547,1.263944335,1.24816798,1.230895649
St. Lucia,1.548477842,1.561096802,1.581953795,1.557317248,1.533436303,1.510276723,1.593235938,1.568249501,1.544034695,1.520556317,1.992097624,1.3712261,1.256662181,1.430639475,1.317046236,1.299925372,1.283243926,1.356872835,1.250016198,1.234583504,1.219527232,1.63163764,1.68922925,1.413744871,1.475436508,1.53414384,1.510963044,1.410681612,1.467774423,1.370927706,1.426986197,1.406909456,0.842762238,1.990255384,1.968237174,1.907556523,1.111126271,1.755187705,1.515853582,1.145748667,1.480819606,1.211255582,0.779740884,0.930099621,1.123043866,1.160483577,1.243979914,1.165746266,1.176973982,1.189972635,0.941197005,1.142869582
St. Martin,4.005302952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,1.661701643,1.466683148,1.285767421,1.147144153,1.074205422,1.048831882,1.029887138,1.005712814,1.000212462,1.014883816,1.042277981,1.077466309,1.107086584,1.122773531,1.115595178,1.088642179,1.059323121,1.031828741,0.99796446,0.957969058,0.911056409,0.858425421,0.805112213,0.760793721,0.729972649,0.704570106,0.688226079,0.659899428,0.608620522,0.516206335,0.40379604,0.284381523,0.180802534,0.093518092,0.035162395,-0.001850344,-0.035163046,-0.064806416,-0.066701873,-0.035221712,0.020393029,0.088939129,0.150830289,0.18844923,0.195463828,0.173936295,0.149765961,0.130288396,0.108138831,0.083315409,0.058553903,0.0292641
St.-Pierre-et-Miquelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,3.088595598,3.031363251,2.958450907,2.88259401,2.803442434,2.715959018,2.634933257,2.531377943,2.362253443,2.116194197,1.822569297,1.515634732,1.23910847,1.023244187,0.888924672,0.813284043,0.762515412,0.703021799,0.629758737,0.528696251,0.416954128,0.304022083,0.220352846,0.18656662,0.215624194,0.293575382,0.389251565,0.48065294,0.565081809,0.633093838,0.690503076,0.738703593,0.788250264,0.84022357,0.898045417,0.952476305,1.012349507,1.051701794,1.029232187,0.932581491,0.784723603,0.61887186,0.473419523,0.365183319,0.311002369,0.298942257,0.293072567,0.282287098,0.293043731,0.325087461,0.372111778,0.432206257
San Marino,2.45318277,2.527557736,2.564082688,2.554160364,2.478802578,2.36151498,2.262193586,2.1572998,1.961219998,1.638112558,1.267404097,0.848190333,0.496201979,0.360268017,0.51242746,0.860078077,1.278905705,1.612898169,1.805103165,1.777845901,1.620689389,1.433732946,1.295301539,1.19788979,1.161505129,1.152559622,1.156788769,1.134978199,1.13921232,1.16412804,1.196321139,1.268132936,1.328990725,1.319529042,1.219720491,1.064922757,0.849253771,0.692656789,0.741196944,1.060174255,1.55464845,2.113452357,2.538043537,2.661515021,2.414350693,1.929320293,1.376574456,0.926652561,0.614100475,0.514731702,0.55650216,0.635384394
Sao Tome and Principe,1.230871502,0.485969205,-0.139493815,-0.354257673,0.029569453,0.833673902,1.772692006,2.507635195,2.927009798,2.919099417,2.643628864,2.287900874,2.052229943,1.981639675,2.146741371,2.449263015,2.791750169,3.019700304,3.057179565,2.856081653,2.510985914,2.124326916,1.824630716,1.671202266,1.719325143,1.898468204,2.110416123,2.261468486,2.329489557,2.287899679,2.173875635,2.041591779,1.941175736,1.887157804,1.89125798,1.931218597,1.984324146,2.01257689,1.997166645,1.922680467,1.814100593,1.701630146,1.612118277,1.550070348,1.523748348,1.525779518,1.526727358,1.531097912,1.570585824,1.652191804,1.757833938,1.874139598
Saudi Arabia,2.940224832,3.147193193,3.333097233,3.455363645,3.497387997,3.498377314,3.501841187,3.55482115,3.672501919,3.867128872,4.111822468,4.353728239,4.579769952,4.815687219,5.057716812,5.290954093,5.450549729,5.572191225,5.735928194,5.949445176,6.148121814,6.319330376,6.360975337,6.187417063,5.788071351,5.267624091,4.739958238,4.286237617,3.906380896,3.6198208,3.395094476,3.235455248,3.06774681,2.814421239,2.448598826,2.042561585,1.580694611,1.238788257,1.233175093,1.659722679,2.353988454,3.124974061,3.709062137,3.979291533,3.861871552,3.502002337,3.105537976,2.802129249,2.564307533,2.425628983,2.355487012,2.285162777
Senegal,2.655726504,2.684902528,2.719225808,2.772788594,2.851420499,2.942361609,3.020141786,3.077764837,3.128044493,3.170196268,3.198090487,3.237476183,3.254429462,3.192228518,3.03684255,2.831756782,2.612387128,2.442246714,2.363921571,2.402564535,2.519188572,2.648906822,2.751801553,2.838595936,2.898835333,2.937817211,2.970773886,3.000681017,3.016353489,3.016663679,3.003303818,2.992699778,2.974771241,2.925664249,2.840605435,2.737348399,2.626602078,2.537793576,2.495324748,2.511188757,2.565023034,2.626498243,2.672816396,2.70436216,2.714437539,2.709241038,2.700902155,2.694997677,2.686645139,2.676498267,2.664013302,2.649448556
Serbia,,0.708741563,0.614188134,0.536194314,0.488998529,0.427760812,0.689405004,0.568473217,0.507431317,0.432901109,0.388015145,0.58634419,0.568748867,0.53733161,0.520431585,0.489819746,0.709469485,0.608072631,0.535899599,0.478502519,0.408330498,0.582381276,0.471540113,0.375637683,0.280805159,0.200093444,0.425532557,0.291506765,0.185062842,0.118788373,0.065932619,0.126942858,0.666426141,0.68921622,0.457854792,0.05619051,-0.389807019,-0.771529934,-1.076224227,-0.361977305,-0.319014864,-0.171798903,-0.045339247,-0.259198929,-0.233056452,-0.29998029,-0.393204593,-0.405458542,-0.425719157,-0.4009813,-0.402005901,-0.418294839
Serbia and Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia excluding Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,2.811332135,2.811331958,2.653472158,2.540617219,2.50530262,2.512133447,2.492303376,2.458306142,2.42122626,2.379264586,2.330834578,2.278033616,2.222727166,2.146467253,2.042540311,1.920881585,1.835401852,1.696129619,1.550538159,1.403656188,1.260079596,1.123365859,0.996903419,0.888267697,0.802703474,0.741897744,0.705531332,0.697554794,0.721823071,0.781328147,0.87878483,1.072776604,1.266768378,1.460760152,1.654751926,1.8487437,1.467192934,1.173453574,1.955686066,1.964196243,0.89265851,0.087474512,3.029910009,-1.08109161,-0.362976805,0.48367688,2.029920447,0.510514983,2.236282715,0.392530948,-0.889416355,-0.608609327
Sierra Leone,1.553211882,1.578026739,1.603480804,1.630779366,1.660594227,1.691547613,1.725716229,1.758148827,1.781510891,1.793369972,1.799071911,1.801597132,1.811454783,1.837961789,1.885667229,1.94710935,2.011238879,2.068598832,2.118248279,2.157035627,2.187392821,2.166260376,2.137293898,2.183697406,2.327821736,2.505563349,2.757769684,2.903052185,2.711049572,2.105058987,1.25738004,0.344070692,-0.394666589,-0.825550953,-0.808180437,-0.427546611,-0.004771347,0.39693554,1.017475062,1.868140696,2.811339944,3.806205058,4.5792231,4.862722887,4.588916397,3.984488784,3.319307412,2.793626919,2.41373225,2.240588358,2.20987522,2.190559721
Singapore,6.332336547,3.34559279,2.781175778,2.5389234,2.584691589,2.413632855,2.460213064,2.249583617,1.704301904,1.52900636,1.554183785,1.814758495,1.828890367,1.887282714,1.673111604,1.468978118,1.316963722,1.385903516,1.23959698,1.266374037,1.250537347,4.811924834,4.402255223,1.276293601,1.884408245,0.146305805,-0.109709281,1.525084025,2.526375247,2.942916206,3.881383827,2.85035715,3.003776052,2.530620053,3.134307811,3.039047157,4.064379734,3.356550117,3.397882301,0.798898478,1.732945979,2.696743099,0.914127126,-1.476362031,1.253412533,2.350538102,3.129293551,4.165229452,5.321577945,3.016408604,1.770661207,2.08576428
Slovak Republic,0.871415509,2.992367593,1.103731257,1.028834086,1.052910536,1.003466098,0.926446929,0.850944297,0.773470987,0.770721176,0.433176524,0.422751142,0.855864874,0.970405427,1.032645526,1.049610388,1.057918406,1.05907444,1.019963776,0.993954932,0.82353269,0.726099437,0.774370072,0.726754862,0.68746266,0.67395444,0.619376645,0.556839233,0.530027872,0.481564765,0.439617095,0.077472437,0.032465115,0.381719887,0.39405443,0.292632207,0.211674396,0.184629991,0.134121598,0.102053161,-0.135376488,-0.183012271,0.003513689,0.010242908,0.05261082,0.084739795,0.081793145,0.109540275,0.172307489,0.221039559,0.212173182,0.182169504
Slovenia,0.901878951,0.592102461,0.595289739,0.827298842,0.932146106,1.038996033,1.250067121,1.16824614,0.884959963,0.54575056,0.640755486,0.776389848,0.796321598,0.822072701,0.532626458,0.977621393,1.475912486,1.208328081,1.088885702,1.07078262,0.989248309,0.27396083,0.199273553,0.625521425,0.510213263,0.489804905,1.244921845,1.203935932,0.272022154,0.0578723,0.090624343,0.063438224,-0.146699403,-0.238300478,-0.115694093,0.0215615,-0.062536134,-0.134454343,-0.218117657,0.071430845,0.29607496,0.157498742,0.123915442,0.060296779,0.064066202,0.173208905,0.319114537,0.559207816,0.158140844,0.903875535,0.436079485,0.166659267
Solomon Islands,2.93715326,2.957837512,2.976685121,2.987526731,2.992633549,2.999117509,2.991842016,2.999813366,3.067856035,3.206586355,3.383140775,3.561878479,3.695608885,3.762490231,3.747243877,3.678841811,3.595856384,3.523716292,3.459330038,3.408187624,3.364360545,3.324495006,3.276341536,3.207993222,3.118238973,3.01798712,2.915117621,2.830081893,2.779515024,2.770474887,2.789519474,2.817204362,2.835923135,2.838762817,2.820426316,2.789642677,2.755972629,2.732261811,2.723450619,2.733261045,2.754530462,2.774725518,2.786630304,2.792579446,2.790709507,2.78115827,2.769893866,2.754668864,2.728062289,2.68862403,2.640340978,2.589800972
Somalia,2.269927986,2.289943528,2.313703311,2.34430342,2.382891403,2.426342917,2.612238473,2.814717743,2.786325019,2.467463017,2.042002775,1.258073294,0.730407478,1.394439521,3.581035382,6.445222022,9.337839291,10.9181673,10.54882592,8.385722587,5.457725025,2.488061569,0.157309402,-1.324357625,-1.568444992,-0.874478212,0.134373554,0.84763777,1.206093207,1.00404812,0.441005922,-0.214952259,-0.635248055,-0.689631994,-0.218476486,0.622174861,1.579216551,2.356870348,2.851464719,2.96549821,2.822430236,2.6393586,2.525892054,2.418154639,2.339557061,2.286262139,2.219693063,2.152691282,2.138387336,2.190385955,2.287533516,2.393210906
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2.456945719,3.134768092,2.798800377,2.549615934,2.371388088,2.251077509,2.177578,2.141167279,2.133160467,2.145699824,2.171634972,2.30656861,2.291456155,2.264343349,2.231969143,2.200363211,2.160629908,2.104805893,2.107956016,2.197146522,2.3304241,2.431237912,2.506606681,2.563065003,2.594750797,2.59673899,2.564924056,2.495857568,2.386547253,2.234223242,2.036073836,2.061300974,2.086528113,2.111755251,2.13698239,2.162209528,2.225178277,2.288147026,2.351115775,2.414084524,2.477053273,1.829571823,0.962056194,1.272692272,1.181883826,1.137194394,1.121849502,1.096678804,1.104057215,1.074540882,1.351627063,1.184083238
South Ossetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1.119571742,0.929015535,0.920032287,0.877043252,0.993696426,1.085844742,1.024027852,1.230665818,1.307655786,0.98543056,1.110631449,1.109165978,0.905544564,0.907008572,0.96402121,1.064979053,1.143740112,1.191041752,1.372054472,0.887277052,0.637492771,0.802139551,0.534462209,0.472290229,0.40875436,0.365702543,0.303556491,0.246747296,0.21986476,0.195140335,0.151881923,0.22783038,0.329961303,0.310911158,0.269014245,0.233979972,0.231202196,0.263663726,0.34978306,0.515171909,0.840384465,1.129296043,1.446951382,1.657650711,1.622698513,1.641238788,1.641587259,1.713622904,1.49673505,0.771622835,0.353072269,0.355403168
Sri Lanka,2.259996821,2.71148988,2.668636361,1.322254698,2.988353624,2.365633495,2.433425387,2.281664965,2.439454161,2.144942817,2.115882861,1.396626415,1.338519456,1.772549491,1.463533232,1.583304173,1.624259425,1.626992757,1.763162411,1.967825692,1.882392418,0.675815237,2.323441069,1.443856135,1.199240678,1.520143758,1.783024496,1.513875066,1.370881593,1.352342295,1.122943242,1.470185748,0.916617838,1.254578499,1.378866431,1.36011201,1.096742733,1.257332844,1.156577467,1.437656897,0.2411029,-1.609575898,0.657513372,1.323062299,1.357252497,1.069638387,1.083500043,0.907342616,0.884345986,1.145904786,0.987770482,1.040421697
Sudan,2.362200173,2.365015071,2.369437404,2.37491473,2.381971455,2.394241798,2.404480193,2.426057593,2.480192676,2.573220987,2.689552411,2.809268133,2.913512216,2.99738521,3.054650095,3.091929308,3.106688643,3.11790348,3.146953485,3.200551527,3.258487011,3.330377883,3.364034064,3.296519805,3.109030735,2.855017104,2.580716105,2.361876994,2.245172373,2.260352365,2.362438591,2.481669202,2.566519102,2.619818609,2.626944271,2.601706533,2.580646642,2.568306866,2.537587854,2.486110363,2.424901305,2.354510951,2.298590416,2.283643864,2.320395075,2.388799191,2.464557128,2.520522815,2.546980714,2.534678911,1.900952717,2.104691124
Suriname,2.920155572,2.81248989,2.712710119,2.663621844,2.6805357,2.715366793,2.803816578,2.80990808,2.558770801,1.990401034,1.233479147,0.401559597,-0.307324445,-0.758001803,-0.832748727,-0.620844809,-0.305269078,-0.043764701,0.162575942,0.256118641,0.273237679,0.278764281,0.342135645,0.475733777,0.704953201,0.989720838,1.29704875,1.552663662,1.699036104,1.705373958,1.614127071,1.493134835,1.398610746,1.334565861,1.32163968,1.343635041,1.361582,1.362268539,1.367304284,1.376665596,1.386249437,1.400673984,1.405488743,1.379229502,1.313440021,1.220733928,1.11910366,1.029121963,0.961769096,0.926642036,0.914322064,0.907549004
Svalbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,2.442666842,2.343025784,2.26422471,2.233616263,2.266944077,2.345236228,2.429929191,2.506072331,2.588454051,2.675239881,2.760676746,2.847775115,2.927650445,2.98813633,3.026132947,3.046774169,3.081104414,3.117974408,3.122057614,3.087000597,3.038480186,2.933262535,2.861555621,2.95580582,3.253243602,3.645719609,4.071711403,4.347295257,4.329347147,3.969133086,3.412706744,2.801806204,2.304703471,1.990932326,1.922634516,2.011289003,2.160103658,2.228813358,0.130920277,0.130947225,0.130973843,0.13090133,0.13092755,0.130953444,0.130880597,0.130906098,0.130931276,0.131838399,1.135085967,1.133559035,1.143120048,1.155489833
Sweden,0.670032595,0.471081377,0.551534904,0.563633784,0.747117165,0.941845549,0.951566378,0.767228099,0.561996749,0.702745811,0.933484922,0.688095591,0.295500379,0.17236408,0.290164816,0.397275735,0.363686099,0.3551577,0.291145576,0.218223247,0.202996792,0.119920399,0.057191722,0.045273605,0.090869615,0.165170619,0.232568885,0.333678891,0.45959837,0.667182921,0.772602676,0.681643118,0.586529929,0.580838814,0.710705462,0.524703942,0.159147081,0.057262203,0.055512122,0.077927151,0.160575485,0.268470528,0.325438068,0.372092943,0.393298991,0.399942763,0.562483906,0.741552515,0.779033291,0.851904413,0.852524629,0.795219517
Switzerland,2.172273752,1.978615059,2.535012537,2.137662821,1.654258245,1.154842514,1.045151743,1.239047247,1.259256348,1.12542046,0.722403831,0.524791842,0.76247999,0.738225529,0.538520833,-0.043738043,-0.571595755,-0.339010906,0.00897881,0.200809492,0.397074419,0.54706491,0.584291675,0.42878792,0.359111652,0.441442668,0.520391611,0.628115755,0.734943056,0.808536056,1.026873072,1.249826024,1.102521072,0.910715566,0.797158411,0.668242326,0.441636407,0.24089121,0.297135766,0.476919931,0.561954617,0.632771238,0.756469146,0.741919603,0.68742596,0.64060154,0.627558473,0.893690978,1.270618074,1.249484631,1.057454743,1.027736927
Syria,3.270012878,3.285720354,3.299451438,3.31825143,3.345484912,3.376788479,3.404132208,3.424263549,3.440362307,3.452129439,3.459515805,3.469196141,3.475583918,3.467630985,3.443160904,3.410666533,3.366132005,3.331255596,3.33247105,3.377857866,3.445130733,3.515920824,3.557635886,3.549925621,3.482774564,3.37831511,3.263508699,3.16322644,3.082405274,3.028375979,2.990421246,2.970330691,2.94117114,2.873488824,2.757314846,2.619826612,2.453671655,2.325398794,2.314548065,2.450664867,2.669398689,2.917040424,3.087172802,3.107873303,2.94276695,2.662207188,2.038598317,2.038599457,2.038602603,2.03860152,2.038600243,1.811195097
Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,3.430915242,3.670533384,3.84752241,3.892904381,3.781881885,3.577845185,3.349491398,3.171035187,3.067452262,3.061414336,3.115057615,3.184909907,3.219845947,3.201609597,3.115510715,2.991103554,2.862424248,2.766562726,2.715950003,2.722476456,2.767268596,2.793619214,2.805523293,2.85371693,2.943983907,3.0444629,3.161129739,3.221166714,3.139910486,2.889606812,2.537354804,2.157025981,1.832886891,1.597975145,1.485420772,1.457376202,1.459838788,1.437437688,1.378055472,1.26266685,1.116547908,0.963781767,0.850305753,0.806736273,0.854761124,0.967280337,1.100252942,1.215517066,1.30854806,1.365146606,1.394354486,1.419248331
Tanzania,2.894427184,2.922670093,2.94807214,2.967910056,2.981282455,2.991533321,2.996043532,3.004269478,3.028575609,3.072706843,3.126568581,3.182712504,3.225274399,3.242990702,3.230623555,3.199382762,3.16296114,3.134622499,3.117645643,3.116040131,3.12384441,3.136630593,3.144294061,3.140042059,3.12071344,3.094256765,3.050971634,3.016883205,3.027561411,3.093274832,3.184419082,3.291259962,3.357138319,3.329149194,3.187873361,2.981205291,2.764760426,2.595054321,2.489053316,2.465999677,2.501357964,2.549362973,2.587922807,2.6324208,2.678435569,2.725581569,2.774833841,2.826588098,2.87886861,2.930704586,2.979847338,3.025190844
Thailand,2.998285709,3.019425278,3.034483861,3.043767259,3.047338181,3.044713549,3.032557309,3.012841624,2.990370308,2.966218017,2.93707981,2.9074847,2.866364576,2.798167477,2.698274488,2.579174621,2.456120341,2.343889294,2.246626516,2.16965518,2.107793492,2.038044532,1.966149148,1.918389237,1.900094669,1.895326107,1.913778614,1.910441185,1.826096187,1.638015959,1.388705477,1.114214476,0.887466833,0.761712613,0.773384582,0.881435065,1.014043835,1.115002232,1.18543927,1.206207738,1.188877011,1.170933678,1.157693843,1.118891841,1.050154267,0.961299133,0.862704478,0.770059463,0.693102345,0.639743545,0.603813724,0.571725078
Timor-Leste,1.704540279,1.750336054,1.792881174,1.834724216,1.877634861,1.917734924,1.886307491,1.833969115,1.872444966,2.031085363,2.227537834,2.571623484,2.777276034,2.441906047,1.433615003,0.026701927,-1.656268803,-3.105358829,-3.770522163,-3.170763092,-1.544221771,0.525046484,2.253254334,3.340192962,3.527568467,3.129952527,2.577262129,2.224895865,2.098280931,2.302471825,2.685559848,3.194366985,3.495491057,3.290507561,2.471337468,1.313677638,-0.062987621,-1.173019096,-1.522077187,-0.753904199,0.810781744,2.666609132,4.088420799,4.752400636,4.482871437,3.663296617,2.753306151,2.114836681,1.773354721,1.847884054,2.879661709,2.879620912
Togo,1.26658535,1.005821434,0.87949809,1.09847982,1.765807736,2.688898286,3.684698645,4.4191648,4.688969936,4.415183492,3.819954608,3.193715447,2.720520224,2.370105635,2.194519664,2.152645869,2.098764103,2.043525315,2.131308123,2.386440218,2.737124805,3.10947461,3.400229231,3.553907182,3.537563878,3.405550368,3.283648446,3.18443323,3.01991577,2.785133821,2.524401818,2.218845291,1.977280504,1.940942275,2.164820616,2.545606785,2.972067859,3.286333844,3.408966175,3.291351651,3.023231101,2.729445792,2.501408101,2.335122315,2.257029746,2.239574726,2.228370407,2.198176469,2.170335751,2.141108496,2.111438389,2.085260745
Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,2.841904844,3.414989343,3.871312206,4.057987758,3.917834944,3.567260709,3.206340122,2.903255836,2.556572473,2.174807472,1.781832275,1.352684455,0.964718156,0.732713904,0.714828805,0.837747655,1.023686408,1.156288295,1.171535718,1.021539437,0.763127654,0.476288432,0.245836931,0.099232292,0.067165972,0.122488339,0.207355338,0.268391036,0.298308748,0.278463568,0.223054678,0.162768144,0.126880283,0.120439672,0.156877542,0.225472178,0.300880484,0.368358938,0.428903545,0.478403357,0.515955814,0.550887036,0.584219675,0.609929827,0.627174528,0.636147107,0.649846739,0.657387153,0.639490589,0.590035089,0.519326526,0.43247561
Transnistria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,2.392365925,1.776660445,1.238375017,0.932705284,0.948313167,1.181665237,1.489871901,1.70491519,1.768881816,1.621630903,1.340719791,1.030267624,0.801643635,0.687602057,0.73313655,0.893014683,1.063707626,1.198494964,1.338877186,1.475291859,1.594918212,1.734727105,1.841889248,1.821846053,1.643010138,1.363091822,1.041427342,0.767168506,0.591645077,0.557704817,0.623249341,0.716394693,0.774621792,0.794161463,0.753831791,0.671562786,0.585546278,0.519513131,0.464321078,0.426358186,0.40226055,0.378831053,0.355123138,0.3442962,0.348303378,0.362832499,0.381819446,0.397114755,0.404109087,0.398067699,0.38210318,0.363492679
Tunisia,1.800145979,1.333738729,1.702369519,1.9535744,2.100823889,2.165057474,2.16632592,2.123137469,2.05224163,1.968683206,1.885994245,1.570478117,1.640999662,1.767034681,1.930016797,2.11229714,2.313759205,2.53373987,2.67781487,2.70946265,2.671813742,2.646140886,2.619677678,2.581243511,1.970485954,3.045920748,3.149066709,2.531780798,2.224560895,1.278133436,2.429269257,1.98882264,2.043133642,1.953722486,1.808574547,1.599097818,1.460672733,1.37346936,1.275605895,1.305023524,1.131488354,1.144675675,1.11332136,0.590164645,0.936675504,0.967875541,0.981309563,0.95514901,1.010030967,1.066047605,1.043428068,
Turkey,2.613917018,2.572357047,2.526188635,2.467642203,2.393855396,2.313698855,2.231020049,2.162519987,2.123920802,2.122632883,2.146217342,2.179867443,2.205854346,2.21709819,2.20721454,2.184702925,2.151477638,2.127124765,2.131020184,2.171214547,2.229868218,2.2969339,2.338970044,2.32715094,2.247846523,2.125586811,1.992001828,1.87855085,1.793671649,1.748829387,1.732004042,1.719125348,1.698313419,1.678115693,1.656300695,1.632866033,1.61323948,1.594059616,1.566161411,1.526834476,1.480778262,1.430986638,1.386657374,1.355659031,1.342324604,1.340343517,1.341575365,1.336480094,1.321335189,1.292281589,1.253297411,1.21220059
Turkmenistan,3.418028721,3.478968292,3.501611975,3.46796524,3.373144188,3.24264497,3.095762823,2.9678447,2.883167395,2.854994443,2.862139804,2.877417807,2.874484412,2.84805335,2.790385291,2.714036586,2.640038561,2.579813314,2.527820322,2.486953554,2.456526138,2.428946572,2.407951158,2.404662137,2.421619479,2.452400932,2.463899716,2.469630421,2.510787226,2.595169562,2.69246683,2.805159504,2.864538011,2.792803711,2.562017336,2.233394077,1.884701647,1.587749124,1.358400709,1.224112826,1.161735656,1.111623795,1.056760233,1.034156581,1.045716484,1.081431583,1.131106841,1.179970816,1.218211736,1.238156432,1.243781168,1.247757459
Turks and Caicos Islands,1.19509331,0.626961301,0.034716195,-0.365122548,-0.629042787,-0.633024797,-0.708092886,-0.713142619,-0.466284919,0.179597749,1.053111027,2.073523595,2.98120416,3.45090646,3.430373215,3.102948292,2.668030741,2.395588143,2.45296671,2.863524097,3.557553764,4.291946107,4.833539132,5.038312776,4.796596566,4.356229978,3.830541094,3.483979318,3.508457302,3.990346569,4.706855408,5.614771478,6.258733098,6.280691897,5.588987738,4.59766732,3.372979406,2.589302558,2.954388855,4.718955656,7.136869604,9.3753114,10.59199886,10.61630056,9.543434061,7.973978281,6.526293197,5.416734384,4.423437291,3.580833476,2.864328049,2.140967536
Tuvalu,2.085823012,2.235634987,2.359010682,2.335217845,2.192241396,1.954749047,1.686822023,1.460088922,1.284874718,1.185426335,1.144129925,1.13118753,1.07832289,1.053553787,0.990041748,0.941306467,0.86804976,0.822204015,0.853562734,0.959482175,1.149294349,1.344786166,1.508177456,1.545218504,1.463152946,1.291842231,1.069651926,0.911064268,0.767931498,0.672723694,0.612712884,0.575859842,0.517650806,0.493124664,0.436300867,0.423568377,0.400195223,0.366340244,0.386432426,0.427625197,0.478902634,0.55055724,0.621021942,0.627617123,0.582243275,0.496381578,0.39122875,0.307787254,0.24554954,0.204165036,0.213925615,0.203314089
Uganda,3.036086577,3.169577895,3.284233708,3.362389049,3.395350648,3.392981172,3.391699468,3.383603142,3.330907189,3.228471807,3.100342218,2.964760624,2.856507963,2.80017344,2.808918685,2.861222266,2.930903232,2.989181726,3.026912796,3.03532654,3.029248262,3.009669411,3.010079659,3.06475682,3.185343876,3.3388155,3.496044271,3.609908664,3.652911147,3.611037078,3.514725851,3.415541993,3.334633163,3.253681961,3.17701811,3.108845918,3.037803891,2.980225252,2.964492046,2.99857941,3.063776683,3.134822958,3.191443321,3.231761958,3.249739625,3.251496076,3.249501691,3.248122183,3.241232348,3.229163239,3.212717002,3.193146102
Ukraine,1.250354814,1.238192097,1.218760693,1.181578836,1.121311122,1.046125035,0.963480178,0.888270798,0.831079865,0.799106788,0.783897774,0.776896748,0.76194027,0.728435416,0.668860621,0.592631107,0.510769021,0.439979,0.389640986,0.367779953,0.366520211,0.353963959,0.324039844,0.356619627,0.375057192,0.320642346,0.352893106,0.382850355,0.443520092,0.487928631,0.229585786,0.208811627,0.287652502,0.055485697,-0.496000605,-0.790354088,-0.887422999,-0.911128913,-0.893741564,-0.942908046,-1.006597042,-1.005494904,-0.993676542,-0.811436362,-0.758627911,-0.732790732,-0.676092035,-0.596804887,-0.541462211,-0.443932417,-0.397285236,-0.359480081
